record_id,source,year,country,funder,amount,currency,amount_eur,title,rule_category,llm_category,llm_confidence,llm_quote,url
reporter:1F32CA265041-01A1,reporter,2022,US,National Cancer Institute,67582,USD,58300.55,Using CRISPR screening to uncover aneuploidy-specific genetic dependencies,fundamental_aging,age_related_disease,0.95,Aneuploidy is a cellular state in which cells contain extra or missing chromosomes. Over 90% of solid tumors are aneuploid.,https://reporter.nih.gov/project-details/1F32CA265041-01A1
reporter:5R01GM135462-02,reporter,2020,US,National Institute of General Medical Sciences,318963,USD,275157.87,"MULTIseq: multiplexing massively parallel single cell transcriptional analysis across time, space, and conditions",age_related_disease,ambiguous,0.85,"Many human diseases – including autoimmunity, cancer, and aging – are linked to a breakdown in the ability of different cell types to coordinate their behaviors",https://reporter.nih.gov/project-details/5R01GM135462-02
reporter:5P20GM119943-04,reporter,2020,US,National Institute of General Medical Sciences,200387,USD,172866.63,Retrotransposable Element Expression in Neural Stem Cell Senescence and Aging,age_related_disease,fundamental_aging,0.96,"Age-associated changes in chromatin structure lead to de-repression of RTEs, resulting in DNA damage and genome instability, ultimately triggering cellular senescence and a decline in NSC function.",https://reporter.nih.gov/project-details/5P20GM119943-04
reporter:5R01NS131480-02,reporter,2024,US,National Institute of Neurological Disorders and Stroke,795004,USD,685821.26,Role of TREX1 in age-related hereditary leukoencephalopathy,fundamental_aging,age_related_disease,0.88,"define the mechanisms of retinal vasculopathy with cerebral leukoencephalopathy (RVCL), an adult-onset vascular dementia",https://reporter.nih.gov/project-details/5R01NS131480-02
reporter:5R41AG081007-02,reporter,2023,US,National Institute on Aging,204727,USD,176610.59,PET Probes for Senescence Detection in Brain,fundamental_aging,fundamental_aging,0.87,Cellular senescence has been shown to be a critical contributor disrupting the homeostasis and functions of aging brains.,https://reporter.nih.gov/project-details/5R41AG081007-02
reporter:5R01AG031774-10,reporter,2018,US,National Institute on Aging,334127,USD,288239.3,Role of Hypothalamic IKK-beta/NF-kappaB in Nutritional Control of Aging,ambiguous,fundamental_aging,0.95,astroglial IKKb/NF-kB is activated during early aging to induce neuronal inflammation and thus mediates the hypothalamic mechanism of aging,https://reporter.nih.gov/project-details/5R01AG031774-10
reporter:5I01BX002267-04,reporter,2018,US,Veterans Affairs,,USD,,Neurobiological mechanisms of reduced AD-neuropathology by treatment of diabetes,age_related_disease,age_related_disease,0.95,Neurobiological mechanisms of reduced AD-neuropathology by treatment of diabetes,https://reporter.nih.gov/project-details/5I01BX002267-04
reporter:5R01CA231321-04,reporter,2021,US,National Cancer Institute,610164,USD,526366.46,Role of Circadian Factors in Inflammation and Colorectal Adenoma Risk,age_related_disease,age_related_disease,0.93,Role of Circadian Factors in Inflammation and Colorectal Adenoma Risk,https://reporter.nih.gov/project-details/5R01CA231321-04
reporter:2P30AG062677-06,reporter,2024,US,National Institute on Aging,4509334,USD,3890039.68,Mayo Alzheimer's Disease Research Center,age_related_disease,age_related_disease,0.97,to study the roles of multiple pathologic processes functioning to impact cognition in aging,https://reporter.nih.gov/project-details/2P30AG062677-06
reporter:1ZIAAG000394-11,reporter,2018,US,National Institute on Aging,1634913,USD,1410380.43,Post-transcriptional regulation of energy usage: glucose and lipid metabolism,age_related_disease,fundamental_aging,0.68,the processes that generate energy become impaired with aging,https://reporter.nih.gov/project-details/1ZIAAG000394-11
reporter:1U01DK134995-01,reporter,2022,US,National Institute of Diabetes and Digestive and Kidney Diseases,758532,USD,654358.18,The role of senescent beta cells in T1D and T2D,fundamental_aging,fundamental_aging,0.82,The role of senescent beta cells in T1D and T2D,https://reporter.nih.gov/project-details/1U01DK134995-01
reporter:5K02AG075237-04,reporter,2025,US,National Institute on Aging,144755,USD,124874.91,The role of early educational contexts in differential genetic susceptibility to cognitive impairment and dementia,age_related_disease,age_related_disease,0.9,the most important protective factor against Alzheimer’s Disease and related dementias (ADRD),https://reporter.nih.gov/project-details/5K02AG075237-04
reporter:5K01AG075143-03,reporter,2024,US,National Institute on Aging,125928,USD,108633.54,"Application of plasma lipidomics to identify novel biomarkers of muscle and hepatic adiposity in population-based cohorts of older Black Caribbeans, Black Americans, and White Americans",ambiguous,fundamental_aging,0.7,A better understanding of the underlying biology of muscle and liver adiposity in Black vs. White older adults,https://reporter.nih.gov/project-details/5K01AG075143-03
reporter:5UH3AG064706-05,reporter,2023,US,National Institute on Aging,878314,USD,757689.79,Integrative Omics to enhance therapeutics development for healthy aging,intervention,intervention,0.95,interventions which stave off multiple age-related diseases and increase longevity by slowing or disrupting aspects of the aging process,https://reporter.nih.gov/project-details/5UH3AG064706-05
reporter:5F31AG087709-02,reporter,2025,US,National Institute on Aging,42884,USD,36994.48,Chronic MitoQ Supplementation for Improving Cerebrovascular Function in Older Adults,age_related_disease,fundamental_aging,0.78,field of cerebrovascular aging,https://reporter.nih.gov/project-details/5F31AG087709-02
reporter:5R01CA217788-02,reporter,2019,US,National Cancer Institute,371737,USD,320684.09,KSHV immortalization of human lymphatic endothelial cells,fundamental_aging,age_related_disease,0.88,Kaposi's Sarcoma (KS) is the most common tumor of AIDS patients... KSHV infection of primary neonatal lymphatic endothelial cells leads to bypass of senescence,https://reporter.nih.gov/project-details/5R01CA217788-02
reporter:4UH3AG064704-03,reporter,2022,US,National Institute on Aging,4998007,USD,4311600.24,Identifying protective omics profiles in centenarians and translating these into preventive and therapeutic strategies,age_related_disease,fundamental_aging,0.92,models of slow aging and resistance to aging related diseases can inform us about biological mechanisms,https://reporter.nih.gov/project-details/4UH3AG064704-03
reporter:1R01AG054835-01A1,reporter,2017,US,National Institute on Aging,317750,USD,274111.46,Control of aging and age-related diseases by extracellular matrix microenvironment,fundamental_aging,fundamental_aging,0.92,"increased levels of proinflammatory cytokines, which promote aging associated inflammation (inflammaging)",https://reporter.nih.gov/project-details/1R01AG054835-01A1
reporter:1ZIAAG000335-09,reporter,2025,US,National Institute on Aging,916845,USD,790929.09,Study of Longitudinal Aging in Mice,age_related_disease,fundamental_aging,0.96,Aging is a biological process characterized by time-dependent functional declines,https://reporter.nih.gov/project-details/1ZIAAG000335-09
reporter:1R03AG086695-01A1,reporter,2024,US,National Institute on Aging,161000,USD,138888.89,Investigating sex differences in atrial remodeling and arrhythmia risk in aging,age_related_disease,fundamental_aging,0.78,how natural age-associated remodeling makes the atria more susceptible to arrhythmias is not fully understood,https://reporter.nih.gov/project-details/1R03AG086695-01A1
reporter:5P01AG062817-03,reporter,2021,US,National Institute on Aging,2322966,USD,2003938.92,"Investigations of targets, mechanisms, and optimal delivery of therapeutic ketosis for functional longevity and treatment of Alzheimer's disease",age_related_disease,intervention,0.96,the hypothesis that 'ketosis delays aging'. The PPG application is designed to identify mechanistic targets and biomarkers by which therapeutic ketosis delays aging in mice,https://reporter.nih.gov/project-details/5P01AG062817-03
reporter:5R35CA253059-03,reporter,2023,US,National Cancer Institute,952560,USD,821739.13,p53-mediated metabolic regulation in tumor suppression,fundamental_aging,age_related_disease,0.96,Inactivation of the p53 tumor suppressor is a pivotal event in the formation of most human cancers.,https://reporter.nih.gov/project-details/5R35CA253059-03
reporter:5T32AG000262-25,reporter,2022,US,National Institute on Aging,161666,USD,139463.42,Research Training in the Epidemiology of Aging.,ambiguous,ambiguous,0.78,Research Training in the Epidemiology of Aging.,https://reporter.nih.gov/project-details/5T32AG000262-25
reporter:5U01AG060903-05,reporter,2022,US,National Institute on Aging,581591,USD,501717.56,Validation of Nuclear Morphology as a Biomarker of Aging and Aging-Related Phenotypes,ambiguous,fundamental_aging,0.96,we propose here to further develop this biological discovery and technology as a valid and reliable biomarker of aging-related biological mechanisms,https://reporter.nih.gov/project-details/5U01AG060903-05
reporter:6U01AG012535-22,reporter,2015,US,National Institute on Aging,450189,USD,388361.8,Study of Women's Health Across the Nation (SWAN): New Jersey,age_related_disease,fundamental_aging,0.7,natural history of reproductive aging through the late PM,https://reporter.nih.gov/project-details/6U01AG012535-22
reporter:5SC1GM121273-02,reporter,2018,US,National Institute of General Medical Sciences,390000,USD,336438.92,A peptide model to study the Fibril Assembly of collagen triple helix,age_related_disease,ambiguous,0.85,"implicated in a wide arrange of disease states including cancer, developmental anomalies, atherosclerosis and aging",https://reporter.nih.gov/project-details/5SC1GM121273-02
reporter:1K07CA225856-01,reporter,2018,US,National Cancer Institute,158546,USD,136771.91,Epigenetic Age as a Marker of Reproductive Age and Modifier of Invasive Breast Cancer Risk Among Postmenopausal Women,fundamental_aging,age_related_disease,0.85,The proposed research project will bridge this experience to study the impact of epigenetic modifications acquired across the life course on postmenopausal breast cancer incidence.,https://reporter.nih.gov/project-details/1K07CA225856-01
reporter:5F30AG069293-02,reporter,2021,US,National Institute on Aging,51036,USD,44026.92,Investigation of Brain Elasticity in Aging and Alzheimer's Disease Enabled by Optical Coherence Elastography,age_related_disease,age_related_disease,0.72,Investigation of Brain Elasticity in Aging and Alzheimer's Disease Enabled by Optical Coherence Elastography,https://reporter.nih.gov/project-details/5F30AG069293-02
reporter:5R21AG051380-02,reporter,2018,US,National Institute on Aging,202500,USD,174689.44,Rest-activity rhythms associated with aging traits in the elderly.,age_related_disease,fundamental_aging,0.78,role of objectively measured circadian activity rhythms in aging,https://reporter.nih.gov/project-details/5R21AG051380-02
reporter:3R01AG057548-02S1,reporter,2021,US,National Institute on Aging,224663,USD,193808.66,The biological underpinnings of Motoric Cognitive Risk syndrome: a multi-center study,age_related_disease,age_related_disease,0.86,Motoric Cognitive Risk syndrome (MCR) is a pre-dementia syndrome characterized by the presence of subjective cognitive complaints and slow gait.,https://reporter.nih.gov/project-details/3R01AG057548-02S1
